   0.0000000000000000        0.0000000000000000     
   6.2831853071795866E-003   6.2831439655589511E-003
   1.2566370614359173E-002   1.2566039883352607E-002
   1.8849555921538759E-002   1.8848439715408175E-002
   2.5132741228718346E-002   2.5130095443337479E-002
   3.1415926535897934E-002   3.1410759078128292E-002
   3.7699111843077518E-002   3.7690182669934541E-002
   4.3982297150257102E-002   4.3968118317864902E-002
   5.0265482457436693E-002   5.0244318179769556E-002
   5.6548667764616277E-002   5.6518534482024527E-002
   6.2831853071795868E-002   6.2790519529313374E-002
   6.9115038378975438E-002   6.9060025714405782E-002
   7.5398223686155036E-002   7.5326805527932722E-002
   8.1681408993334634E-002   8.1590611568157556E-002
   8.7964594300514204E-002   8.7851196550743166E-002
   9.4247779607693788E-002   9.4108313318514311E-002
  0.10053096491487339       0.10036171485121489     
  0.10681415022205297       0.10661115427525991     
  0.11309733552923255       0.11285638487348168     
  0.11938052083641214       0.11909716009486973     
  0.12566370614359174       0.12533323356430426     
  0.13194689145077132       0.13156435909228251     
  0.13823007675795088        3.0000000000000000     
  0.14451326206513049       0.14401078255225216     
  0.15079644737231007       0.15022558912075706     
  0.15707963267948966       0.15643446504023087     
  0.16336281798666927       0.16263716519488361     
  0.16964600329384882       0.16883344471273387     
  0.17592918860102841       0.17502305897527604     
  0.18221237390820802       0.18120576362713736     
  0.18849555921538758       0.18738131458572460     
  0.19477874452256716       0.19354946805086023     
  0.20106192982974677       0.19970998051440703     
  0.20734511513692636       0.20586260876988133     
  0.21362830044410594       0.21200710992205463     
  0.21991148575128552       0.21814324139654254     
  0.22619467105846511       0.22427076094938117     
  0.23247785636564469       0.23038942667659057     
  0.23876104167282428       0.23649899702372468     
  0.24504422698000386       0.24259923079540741     
  0.25132741228718347       0.24868988716485479     
  0.25761059759436300       0.25477072568338210     
  0.26389378290154264       0.26084150628989694     
  0.27017696820872222       0.26690198932037557     
  0.27646015351590175       0.27295193551732516     
  0.28274333882308139       0.27899110603922928     
  0.28902652413026098       0.28501926246997611     
  0.29530970943744056       0.29103616682827183     
  0.30159289474462014       0.29704158157703492     
  0.30787608005179973       0.30303526963277394     
  0.31415926535897931       0.30901699437494740     
  0.32044245066615890       0.31498651965530478     
  0.32672563597333854       0.32094360980720954     
  0.33300882128051806       0.32688802965494246     
  0.33929200658769765       0.33281954452298662     
  0.34557519189487729       0.33873792024529142     
  0.35185837720205682       0.34464292317451706     
  0.35814156250923640       0.35053432019125896     
  0.36442474781641604       0.35641187871325075     
  0.37070793312359557       0.36227536670454563     
  0.37699111843077515       0.36812455268467792     
  0.38327430373795479       0.37395920573780045     
  0.38955748904513432       0.37977909552180106     
  0.39584067435231396       0.38558399227739654     
  0.40212385965949354       0.39137366683720243     
  0.40840704496667307       0.39714789063478056     
  0.41469023027385271       0.40290643571366264     
  0.42097341558103230       0.40864907473634904     
  0.42725660088821188       0.41437558099328414     
  0.43353978619539146       0.42008572841180625     
  0.43982297150257105       0.42577929156507266     
  0.44610615680975063       0.43145604568095897     
  0.45238934211693022       0.43711576665093288     
  0.45867252742410980       0.44275823103890150     
  0.46495571273128938       0.44838321609003223     
  0.47123889803846897       0.45399049973954675     
  0.47752208334564855       0.45957986062148781     
  0.48380526865282814       0.46515107807745831     
  0.49008845396000772       0.47070393216533252     
  0.49637163926718736       0.47623820366793912     
  0.50265482457436694       0.48175367410171532     
  0.50893800988154647       0.48725012572533227     
  0.51522119518872600       0.49272734154829151     
  0.52150438049590575       0.49818510533949090     
  0.52778756580308528       0.50362320163576080     
  0.53407075111026481       0.50904141575037132     
  0.54035393641744445       0.51443953378150642     
  0.54663712172462398       0.51981734262070944     
  0.55292030703180350       0.52517462996129560     
  0.55920349233898325       0.53051118430673405     
  0.56548667764616278       0.53582679497899666     
  0.57176986295334231       0.54112125212687578     
  0.57805304826052195       0.54639434673426912     
  0.58433623356770148       0.55164587062843018     
  0.59061941887488112       0.55687561648818795     
  0.59690260418206076       0.56208337785213058     
  0.60318578948924029       0.56726894912675652     
  0.60946897479641982       0.57243212559459078     
  0.61575216010359946       0.57757270342226763     
  0.62203534541077909       0.58269047966857612     
  0.62831853071795862       0.58778525229247314     
  0.63460171602513826       0.59285682016105923     
  0.64088490133231779       0.59790498305751882     
  0.64716808663949732       0.60292954168902468     
  0.65345127194667707       0.60793029769460549     
  0.65973445725385660       0.61290705365297649     
  0.66601764256103613       0.61785961309033433     
  0.67230082786821577       0.62278778048811256     
  0.67858401317539530       0.62769136129070047     
  0.68486719848257482       0.63257016191312443     
  0.69115038378975457       0.63742398974868975     
  0.69743356909693410       0.64225265317658442     
  0.70371675440411363       0.64705596156944423     
  0.70999993971129327       0.65183372530087880     
  0.71628312501847280       0.65658575575295641     
  0.72256631032565244       0.66131186532365183     
  0.72884949563283208       0.66601186743425167     
  0.73513268094001161       0.67068557653672001     
  0.74141586624719114       0.67533280812102436     
  0.74769905155437077       0.67995337872241923     
  0.75398223686155030       0.68454710592868862     
  0.76026542216872994       0.68911380838734848     
  0.76654860747590958       0.69365330581280504     
  0.77283179278308911       0.69816541899347262     
  0.77911497809026864       0.70264996979884919     
  0.78539816339744828       0.70710678118654746     
  0.79168134870462792       0.71153567720928534     
  0.79796453401180745       0.71593648302183110     
  0.80424771931898709       0.72030902488790693     
  0.81053090462616662       0.72465313018704658     
  0.81681408993334614       0.72896862742141144     
  0.82309727524052589       0.73325534622256006     
  0.82938046054770542       0.73751311735817393     
  0.83566364585488495       0.74174177273873920     
  0.84194683116206459       0.74594114542418211     
  0.84823001646924412       0.75011106963045948     
  0.85451320177642376       0.75425138073610376     
  0.86079638708360340       0.75836191528872188     
  0.86707957239078293       0.76244251101144789     
  0.87336275769796246       0.76649300680934984     
  0.87964594300514209       0.77051324277578925     
  0.88592912831232162       0.77450306019873383     
  0.89221231361950126       0.77846230156702345     
  0.89849549892668090       0.78239081057658810     
  0.90477868423386043       0.78628843213661892     
  0.91106186954103996       0.79015501237569030     
  0.91734505484821960       0.79399039864783527     
  0.92362824015539924       0.79779443953857099     
  0.92991142546257877       0.80156698487087652     
  0.93619461076975841       0.80530788571112200     
  0.94247779607693793       0.80901699437494745     
